PassengerId,Pclass,Ticket,Fare,Cabin,Embarked,Survived
7296,1,PC 10600,77.7466,B98,C,1
7297,1,A/ 56634,77.2946,A140,Q,1
7298,2,PC 90021,28.2898,,C,0
7299,2,A/ 12741,44.6844,,S,0
7300,2,STON/O 95974,20.235,,S,1
7301,3,C.A. 80792,8.5188,,S,1
7302,2,W.E.P. 83084,26.5854,,C,0
7303,2,SOTON/OQ 64357,10,,S,0
7304,1,LINE 18226,149.1051,C130,S,1
7305,1,W.E.P. 71109,218.7269,,S,0
7306,2,STON/O 79389,10,,C,1
7307,1,W.E.P. 95341,117.4283,,Q,0
7308,3,A/ 44172,24.4521,,C,0
7309,3,W.E.P. 89177,16.45,,S,0
7310,1,STON/O 30893,20,A10,C,1
7311,2,W.E.P. 52565,15.5301,,S,1
7312,3,PC 17768,30,,C,1
7313,1,A/ 62211,206.7543,C103,C,1
7314,1,PC 80650,29.4385,E127,S,0
7315,1,STON/O 30483,20,D85,S,1
7316,1,A/ 12727,68.8003,,S,1
7317,1,LINE 93570,141.9487,B139,S,0
7318,1,C.A. 27967,81.372,B142,S,1
7319,2,STON/O 77604,37.3739,,S,0
7320,1,A/ 85416,140.1449,D52,S,1
7321,3,LINE 39909,17.0459,,C,0
7322,2,C.A. 14918,13.6763,,Q,0
7323,2,LINE 39479,23.3866,,S,0
7324,2,PC 14632,19.6626,,S,0
7325,3,LINE 78269,5,,S,0
7326,1,W.E.P. 75736,44.0498,C42,C,0
7327,2,LINE 95557,10,,S,0
7328,1,STON/O 36977,20,A34,C,1
7329,1,C.A. 34371,125.1609,,S,1
7330,2,PC 77197,10,,S,1
7331,1,C.A. 60599,20,,S,0
7332,1,STON/O 27880,114.5459,E23,S,0
7333,1,PC 85866,20,C95,S,0
7334,3,LINE 54095,5,,S,0
7335,2,A/ 63785,10,,Q,0
7336,2,PC 77604,30.32,,S,0
7337,3,C.A. 14006,28.1722,,S,0
7338,1,STON/O 54264,82.6856,D12,S,0
7339,3,SOTON/OQ 99308,5,,S,0
7340,1,W.E.P. 71632,54.9968,C130,S,0
7341,2,PC 50932,20.3284,,S,1
7342,3,SOTON/OQ 92093,5,,S,0
7343,3,W.E.P. 65659,22.637,,S,1
7344,1,SOTON/OQ 66085,166.8477,B64,S,1
7345,1,STON/O 19057,122.4039,A60,S,1
7346,1,STON/O 13785,20,,S,1
7347,1,C.A. 62193,173.7563,,Q,1
7348,2,STON/O 83633,10,,S,0
7349,2,SOTON/OQ 81792,17.7624,,S,1
7350,3,PC 34412,8.339,,S,1
7351,1,C.A. 83460,188.0232,,S,1
7352,1,LINE 31350,161.2005,,S,0
7353,3,LINE 51811,30,,Q,0
7354,1,W.E.P. 47227,155.7507,,Q,1
7355,2,W.E.P. 18178,38.2636,,S,1
7356,1,LINE 43435,43.7468,A68,S,1
7357,1,SOTON/OQ 22000,215.8676,,C,1
7358,2,C.A. 13446,43.2541,,S,0
7359,1,PC 36724,90.0994,,S,0
7360,1,SOTON/OQ 77352,175.8073,,S,0
7361,1,W.E.P. 63357,108.8883,C86,Q,0
7362,2,W.E.P. 97673,15.8522,,Q,0
7363,1,C.A. 13732,91.3274,C50,S,1
7364,1,W.E.P. 86295,67.5371,A13,S,1
7365,1,LINE 48171,20,,S,0
7366,2,LINE 33825,31.9789,,Q,1
7367,1,SOTON/OQ 97613,20,,S,1
7368,1,A/ 89029,42.4114,A72,S,0
7369,1,C.A. 19632,111.2878,C113,S,0
7370,3,A/ 75544,5,,S,0
7371,2,STON/O 63893,10,,S,0
7372,3,C.A. 74762,22.395,,C,0
7373,3,C.A. 15559,11.9217,,C,0
7374,1,C.A. 84534,47.4111,E9,S,0
7375,1,A/ 23452,42.1003,C97,S,0
7376,1,LINE 93099,101.7568,,S,1
7377,3,A/ 92320,5,,S,0
7378,1,W.E.P. 97509,20,A88,S,1
7379,1,PC 52802,122.0282,,S,1
7380,3,SOTON/OQ 87524,5,,Q,0
7381,1,LINE 26813,180.2823,,S,1
7382,3,PC 28698,15.1741,,S,0
7383,1,W.E.P. 16155,32.0331,E129,C,0
7384,2,SOTON/OQ 80488,21.5578,,S,1
7385,1,PC 87694,95.1039,,S,1
7386,1,SOTON/OQ 64044,104.5098,E147,S,1
7387,3,A/ 40886,8.4078,,S,1
7388,2,STON/O 59690,23.0945,,S,1
7389,3,W.E.P. 39993,19.9585,,S,0
7390,3,LINE 16912,5,,S,0
7391,1,STON/O 14678,195.7712,,C,1
7392,1,W.E.P. 18198,117.5519,A98,C,1
7393,1,W.E.P. 35431,86.6735,,C,0
7394,1,PC 49535,72.3989,E1,S,0
7395,1,W.E.P. 31625,71.732,A134,S,1
7396,1,STON/O 83767,110.9374,D145,S,0
7397,2,A/ 43613,15.0087,,S,1
7398,3,LINE 25029,5,,S,1
7399,2,LINE 48663,36.6655,,S,1
7400,2,PC 53123,18.1428,,S,0
7401,2,STON/O 43522,26.2821,,S,1
7402,2,W.E.P. 83715,10,,S,0
7403,3,SOTON/OQ 49741,30,,S,0
7404,3,LINE 66527,5,,S,0
7405,1,PC 24978,221.5422,D68,S,1
7406,2,C.A. 60864,35.3152,,S,0
7407,1,W.E.P. 19790,116.9508,,S,1
7408,2,PC 58835,10,,S,0
7409,2,W.E.P. 89031,10,,S,1
7410,1,STON/O 24352,20,A94,S,1
7411,1,LINE 62645,237.459,A112,S,1
7412,1,W.E.P. 42011,20,,S,1
7413,1,W.E.P. 87949,94.1466,E135,S,1
7414,1,STON/O 17746,117.3553,E11,S,1
7415,2,STON/O 36941,50,,S,1
7416,1,SOTON/OQ 58192,43.3843,B6,Q,0
7417,1,STON/O 25148,47.9284,,S,1
7418,1,A/ 44751,155.8952,A26,S,0
7419,1,C.A. 53901,93.0637,E91,S,0
7420,1,PC 51844,110.0902,,S,0
7421,1,C.A. 28328,196.4848,A132,C,1
7422,2,PC 73325,10,,S,0
7423,3,PC 58080,6.9073,,S,0
7424,3,W.E.P. 44899,25.0837,,C,1
7425,2,C.A. 76587,19.0336,,S,0
7426,1,W.E.P. 18964,24.7855,C88,C,1
7427,1,C.A. 62222,75.3121,,S,1
7428,2,PC 44062,29.9873,,S,0
7429,1,LINE 26043,20,,S,0
7430,1,C.A. 11799,83.0032,,S,0
7431,3,SOTON/OQ 53100,14.6642,,S,0
7432,1,STON/O 77312,104.4748,,S,0
7433,1,SOTON/OQ 41878,133.308,,S,1
7434,1,PC 13449,94.84,,S,0
7435,3,C.A. 29132,14.4495,,S,0
7436,2,PC 35403,10.0301,,S,1
7437,1,STON/O 33571,41.7837,,S,1
7438,1,A/ 78652,138.7532,,S,1
7439,2,C.A. 49449,23.3953,,S,1
7440,3,LINE 89203,20.3364,,S,1
7441,1,A/ 94538,146.6136,,S,1
7442,1,PC 88191,20,,C,1
7443,1,A/ 98832,61.2784,,C,1
7444,1,STON/O 91303,20,,C,0
7445,1,LINE 78328,166.0079,C144,S,1
7446,3,C.A. 94953,20.2443,,S,0
7447,3,PC 63338,6.3729,,S,0
7448,1,C.A. 91296,23.6679,D58,C,1
7449,1,A/ 19972,147.6691,D57,Q,0
7450,1,PC 11611,130.4134,,S,0
7451,1,STON/O 22779,61.9473,D121,C,1
7452,1,LINE 67706,20,C82,S,1
7453,2,STON/O 66975,12.8547,,Q,1
7454,3,A/ 65261,5,,Q,0
7455,1,STON/O 94907,110.9038,,S,1
7456,1,W.E.P. 67568,56.4878,A108,S,0
7457,2,LINE 62734,32.9557,,S,0
7458,1,STON/O 62937,63.1984,,S,0
7459,2,SOTON/OQ 30245,10,,S,0
7460,3,W.E.P. 51060,27.5639,,S,0
7461,1,C.A. 90163,179.4625,B18,S,0
7462,1,LINE 25727,46.2735,D98,S,1
7463,3,W.E.P. 53280,5,,S,0
7464,2,W.E.P. 64843,10.5536,,S,0
7465,3,A/ 95374,17.0751,,S,0
7466,1,LINE 46162,238.8743,B113,Q,0
7467,2,C.A. 24546,28.978,,S,0
7468,1,C.A. 52637,20,D68,S,1
7469,2,A/ 76439,25.8035,,S,1
7470,1,C.A. 24106,20,D9,Q,0
7471,1,A/ 84966,237.3624,D48,S,1
7472,3,LINE 29745,30,,S,1
7473,2,LINE 72711,37.4437,,S,0
7474,1,C.A. 44277,20,B6,S,1
7475,2,SOTON/OQ 21482,11.1192,,Q,0
7476,2,A/ 66304,26.0912,,S,0
7477,1,LINE 69373,20,,S,0
7478,1,SOTON/OQ 31824,23.5697,,C,1
7479,1,C.A. 47289,20,,S,0
7480,2,STON/O 58378,23.4229,,S,1
7481,1,C.A. 68143,49.2229,C36,S,1
7482,1,W.E.P. 60939,187.2576,B35,C,1
7483,1,SOTON/OQ 46381,104.8024,A114,Q,1
7484,1,C.A. 94737,200.7898,A118,S,1
7485,1,STON/O 28518,171.2509,,S,1
7486,1,A/ 22177,80.6863,D56,S,1
7487,1,A/ 33795,71.3585,,S,0
7488,1,A/ 59991,92.7748,C82,S,0
7489,3,PC 81396,5,,S,0
7490,3,C.A. 83552,20.5791,,C,0
7491,2,STON/O 18247,10,,C,1
7492,1,C.A. 67963,20,,S,1
7493,3,SOTON/OQ 57760,14.6941,,S,1
7494,2,STON/O 73849,25.2953,,S,0
7495,1,A/ 94888,119.1597,,S,1
7496,3,STON/O 89324,5,,S,0
7497,2,LINE 71400,25.7972,,C,0
7498,2,A/ 51332,13.5791,,C,0
7499,1,W.E.P. 51818,23.4681,,S,0
7500,1,STON/O 57961,158.3036,D113,S,1
7501,1,W.E.P. 58239,70.3882,C131,S,1
7502,1,C.A. 53763,162.313,A28,C,0
7503,1,A/ 91793,134.0095,,S,1
7504,3,SOTON/OQ 15530,15.0241,,S,0
7505,3,W.E.P. 26491,5,,S,0
7506,3,C.A. 60825,9.8865,,Q,1
7507,1,C.A. 41892,84.0588,A92,S,1
7508,2,SOTON/OQ 58495,13.9747,,S,0
7509,3,W.E.P. 12932,26.9506,,S,1
7510,3,LINE 88741,30,,C,0
7511,2,W.E.P. 13039,10,,S,0
7512,2,C.A. 39248,46.3636,,S,1
7513,1,LINE 32205,189.2073,D25,S,0
7514,3,A/ 88165,11.7168,,S,0
7515,1,LINE 67393,101.5759,,S,0
7516,1,W.E.P. 40429,107.3705,D42,S,0
7517,1,STON/O 93958,20,C2,S,1
7518,1,LINE 13148,20,D44,S,1
7519,1,LINE 85585,71.9901,,S,0
7520,1,C.A. 87753,74.7832,C90,S,1
7521,1,SOTON/OQ 65922,112.9058,A41,S,0
7522,3,A/ 26045,27.5534,,S,1
7523,1,PC 12404,20,,S,0
7524,1,W.E.P. 57815,20,,S,1
7525,1,SOTON/OQ 27769,70.5317,E137,S,0
7526,2,W.E.P. 63959,18.2449,,S,1
7527,3,STON/O 11730,11.2449,,S,1
7528,1,C.A. 11031,149.8042,A5,S,0
7529,1,A/ 99441,36.6847,D63,S,0
7530,1,W.E.P. 67707,40.7276,D119,C,0
7531,2,SOTON/OQ 35348,19.2341,,C,0
7532,3,A/ 75784,30,,S,0
7533,2,W.E.P. 87094,37.4715,,S,0
7534,2,C.A. 25537,10,,C,1
7535,2,A/ 17492,21.2817,,S,1
7536,1,STON/O 65897,86.8042,B64,C,1
7537,3,SOTON/OQ 76605,5,,Q,0
7538,1,A/ 48274,94.8977,D53,S,1
7539,2,PC 39642,11.5316,,S,0
7540,1,STON/O 97010,20,D112,S,1
7541,1,C.A. 73112,20,B115,S,1
7542,1,PC 27694,193.0242,E43,Q,1
7543,2,STON/O 76661,13.97,,Q,1
7544,1,LINE 28458,81.0562,C79,S,0
7545,3,A/ 57148,7.6282,,S,0
7546,2,LINE 63651,26.0891,,C,0
7547,1,W.E.P. 56389,20,C105,C,0
7548,1,PC 43171,20,B147,Q,0
7549,3,C.A. 42915,30,,S,0
7550,1,PC 13053,20,A146,S,0
7551,3,C.A. 93889,12.4934,,S,0
7552,1,STON/O 62765,66.776,A36,S,0
7553,3,PC 37889,30,,C,0
7554,3,PC 48366,15.6321,,S,0
7555,3,W.E.P. 30780,19.7293,,C,0
7556,1,STON/O 24651,34.7093,,C,1
7557,1,A/ 37745,128.2888,D27,S,1
7558,3,C.A. 15329,18.522,,S,0
7559,1,A/ 63214,203.0823,,Q,1
7560,2,C.A. 36909,26.737,,S,1
7561,1,LINE 78224,28.8271,E116,S,1
7562,3,STON/O 82198,23.0042,,S,0
7563,2,PC 95539,18.5574,,S,0
7564,3,PC 25503,5,,S,0
7565,2,W.E.P. 84848,24.8312,,C,1
7566,3,W.E.P. 10020,5,,S,1
7567,3,A/ 24109,11.229,,S,0
7568,1,LINE 29936,20,,S,1
7569,3,LINE 50125,5,,S,1
7570,2,W.E.P. 21484,10,,Q,1
7571,1,LINE 65078,156.1819,C89,S,1
7572,3,A/ 12440,13.3982,,S,1
7573,3,A/ 76050,13.3528,,S,1
7574,2,PC 84132,13.0929,,S,0
7575,2,C.A. 19329,16.0841,,Q,0
7576,1,STON/O 87504,190.8758,,S,1
7577,1,SOTON/OQ 87082,20,A10,S,0
7578,1,A/ 52880,212.9025,E42,Q,0
7579,1,C.A. 59308,99.4633,,S,0
7580,3,A/ 50667,5,,S,0
7581,1,SOTON/OQ 44893,125.1437,,S,0
7582,2,LINE 92740,10,,S,0
7583,2,STON/O 85037,10,,C,0
7584,2,A/ 64368,23.5921,,Q,1
7585,3,W.E.P. 53840,18.1854,,S,0
7586,1,LINE 36301,193.684,E58,S,1
7587,2,PC 60322,10,,C,0
7588,1,PC 49758,234.1242,C6,S,1
7589,2,C.A. 72738,13.5177,,S,1
7590,1,LINE 62508,206.1335,,S,1
7591,2,A/ 16344,41.8993,,S,1
7592,1,STON/O 75799,120.8705,E86,S,1
7593,1,C.A. 29384,25.8626,,S,1
7594,1,LINE 87476,245.312,,S,1
7595,1,C.A. 66711,103.4118,B35,S,1
7596,2,STON/O 81053,10,,S,1
7597,3,W.E.P. 59499,5,,C,0
7598,2,W.E.P. 37956,31.8151,,Q,0
7599,3,SOTON/OQ 81624,14.7376,,S,1
7600,1,SOTON/OQ 11381,20,A142,S,1
7601,1,W.E.P. 59370,82.3375,B59,S,1
7602,1,C.A. 18555,175.2248,C77,Q,0
7603,1,PC 25380,173.5775,C149,S,1
7604,1,STON/O 66784,127.6918,,S,1
7605,1,W.E.P. 84537,81.343,C91,S,0
7606,1,A/ 53908,20,C120,S,0
7607,3,C.A. 52349,5.179,,S,0
7608,1,LINE 41245,186.0862,D150,S,0
7609,1,LINE 37084,81.8394,,C,0
7610,1,LINE 65517,112.3464,E54,S,1
7611,2,PC 53244,23.8231,,S,0
7612,3,LINE 58330,13.6694,,C,1
7613,2,STON/O 60909,22.6514,,S,1
7614,2,PC 82078,30.2625,,S,0
7615,1,PC 62297,105.0392,,S,1
7616,1,W.E.P. 20041,268.2609,E77,S,1
7617,3,A/ 73485,30,,S,0
7618,3,W.E.P. 79940,15.6228,,C,0
7619,2,PC 13019,15.3283,,S,1
7620,1,W.E.P. 27407,166.2321,,S,0
7621,1,C.A. 74917,46.3175,,S,1
7622,2,C.A. 60980,25.851,,S,0
7623,1,A/ 31133,105.3836,D35,S,0
7624,2,C.A. 75426,10,,C,0
7625,3,W.E.P. 19844,20.745,,S,0
7626,2,PC 68799,10,,S,1
7627,1,LINE 88084,47.4545,C25,S,0
7628,2,PC 16532,12.4068,,Q,0
7629,1,C.A. 94619,178.5495,,S,0
7630,1,A/ 89278,154.2242,B108,S,0
7631,3,W.E.P. 17447,9.6755,,S,0
7632,1,W.E.P. 45740,113.8991,C86,Q,0
7633,3,LINE 43199,5,,S,0
7634,3,C.A. 40091,7.3557,,C,1
7635,3,STON/O 45607,30,,S,0
7636,1,PC 23278,166.9613,,S,1
7637,1,LINE 85958,67.7753,D103,S,1
7638,1,C.A. 44224,64.8405,C132,S,1
7639,2,PC 69989,18.6809,,S,0
7640,1,SOTON/OQ 36768,145.3708,D117,S,1
7641,3,LINE 22586,26.6834,,S,0
7642,2,LINE 52202,33.0767,,S,1
7643,3,C.A. 54375,6.2015,,S,0
7644,2,STON/O 77847,10,,Q,0
7645,1,PC 95855,20,,S,0
7646,2,A/ 36343,18.4775,,S,0
7647,3,C.A. 92213,17.5934,,C,0
7648,1,A/ 55281,54.8198,,S,0
7649,3,W.E.P. 62284,11.1001,,S,0
7650,2,A/ 54725,22.7825,,S,1
7651,1,W.E.P. 58261,42.6657,,S,0
7652,2,PC 96975,14.8387,,S,1
7653,2,STON/O 72919,39.1041,,S,0
7654,1,A/ 32801,21.6675,E61,C,1
7655,1,A/ 93784,122.8834,,C,1
7656,3,C.A. 13520,25.4507,,S,0
7657,1,W.E.P. 55522,271.2369,,C,1
7658,1,W.E.P. 88459,20,E131,S,0
7659,3,C.A. 73775,5,,C,1
7660,3,A/ 31125,27.6103,,S,1
7661,3,SOTON/OQ 73480,17.6495,,S,0
7662,2,A/ 85192,26.3347,,S,0
7663,2,LINE 43753,37.1378,,S,0
7664,1,SOTON/OQ 49279,103.3289,C68,S,0
7665,1,C.A. 47503,278.519,,S,1
7666,2,W.E.P. 91781,35.2477,,C,0
7667,1,SOTON/OQ 34831,141.6588,,C,1
7668,2,SOTON/OQ 33455,18.668,,S,1
7669,2,SOTON/OQ 28196,37.6295,,Q,1
7670,3,W.E.P. 49110,9.225,,S,0
7671,3,PC 78505,5,,S,1
7672,1,STON/O 59127,69.8968,B6,S,0
7673,3,C.A. 11536,10.717,,S,0
7674,2,PC 59365,42.5852,,Q,1
7675,1,STON/O 62837,45.0918,D106,S,1
7676,1,C.A. 91556,134.8546,,C,0
7677,1,SOTON/OQ 49427,20,A53,C,0
7678,1,STON/O 72179,168.8645,,S,0
7679,1,PC 42660,186.8029,E126,S,0
7680,1,C.A. 12271,149.9086,B3,S,0
7681,2,C.A. 52233,10,,Q,0
7682,2,STON/O 69686,10,,S,1
7683,1,SOTON/OQ 61538,154.5393,,S,1
7684,1,C.A. 79644,109.2484,D35,S,0
7685,1,A/ 12565,24.2961,,S,0
7686,1,C.A. 42392,122.771,A106,S,1
7687,1,LINE 33584,141.3867,E105,C,0
7688,1,PC 90094,176.4479,C91,Q,1
7689,1,SOTON/OQ 92510,73.0201,C59,C,1
7690,2,W.E.P. 90652,10,,C,1
7691,2,LINE 83141,33.696,,S,1
7692,1,SOTON/OQ 15103,20,B83,C,1
7693,1,SOTON/OQ 79383,131.2302,,S,1
7694,1,LINE 26338,99.4192,B64,S,1
7695,1,W.E.P. 41423,20,,S,1
7696,2,LINE 28347,10,,Q,1
7697,3,SOTON/OQ 37342,5,,S,1
7698,2,PC 33203,10,,S,0
7699,1,C.A. 53076,131.3156,D36,S,0
7700,1,LINE 67832,20,E143,S,1
7701,3,C.A. 44255,27.4575,,S,0
7702,1,STON/O 37601,252.5561,,S,1
7703,3,SOTON/OQ 51664,13.5804,,S,0
7704,1,SOTON/OQ 81824,71.0085,B145,S,1
7705,2,SOTON/OQ 16454,29.2568,,C,0
7706,2,PC 24154,10,,S,0
7707,2,PC 36388,29.3114,,S,1
7708,2,PC 39711,33.1162,,Q,0
7709,1,LINE 25733,139.7767,E26,S,0
7710,2,A/ 98258,17.7745,,S,0
7711,1,LINE 41900,164.5528,,Q,1
7712,1,C.A. 56421,114.6161,,C,1
7713,1,LINE 42273,255.6621,A19,S,1
7714,1,W.E.P. 68520,20,A109,C,0
7715,2,PC 26146,13.224,,S,1
7716,2,SOTON/OQ 81761,39.4385,,Q,0
7717,1,C.A. 32127,20,A74,S,0
7718,1,STON/O 49766,145.1832,,C,0
7719,1,A/ 10172,20,C63,S,0
7720,1,STON/O 40236,93.0579,D139,S,0
7721,3,LINE 51725,5,,S,0
7722,1,LINE 96198,139.6744,C134,S,0
7723,2,PC 28678,10,,Q,1
7724,1,SOTON/OQ 45322,186.0299,,S,0
7725,3,SOTON/OQ 53618,5.6708,,C,1
7726,3,C.A. 16785,12.7424,,S,0
7727,1,SOTON/OQ 62644,20,C109,S,1
7728,1,A/ 51546,139.128,,S,1
7729,1,PC 99953,20,,Q,0
7730,1,W.E.P. 27519,127.3246,C148,S,1
7731,2,STON/O 11095,14.802,,S,1
7732,2,SOTON/OQ 65347,10,,C,0
7733,1,A/ 42218,162.2747,,S,0
7734,1,LINE 74674,85.0438,B135,C,0
7735,3,SOTON/OQ 15995,19.4847,,S,0
7736,1,SOTON/OQ 23591,55.869,B97,Q,1
7737,1,W.E.P. 88569,93.1111,,S,0
7738,1,LINE 97070,105.4919,,S,0
7739,2,PC 85965,22.0392,,S,1
7740,2,A/ 10279,29.1932,,S,0
7741,1,C.A. 62997,129.2295,A84,S,1
7742,2,SOTON/OQ 86903,20.4869,,S,1
7743,1,LINE 88313,133.6688,A134,S,1
7744,1,W.E.P. 70454,20.6912,,S,1
7745,1,PC 29410,104.2038,D125,S,1
7746,1,A/ 49817,101.524,,S,0
7747,1,C.A. 64934,69.5172,D61,S,1
7748,1,PC 21683,145.8359,D147,C,0
7749,1,A/ 14280,93.6273,E128,S,1
7750,1,SOTON/OQ 38599,96.1425,,C,0
7751,1,SOTON/OQ 20194,285.0252,B55,S,1
7752,1,A/ 11695,82.8517,,S,0
7753,2,LINE 31243,18.7502,,Q,0
7754,3,W.E.P. 75478,27.7845,,S,0
7755,3,A/ 91491,28.1936,,S,0
7756,1,A/ 58139,72.3392,A19,S,0
7757,1,W.E.P. 39433,20,,C,1
7758,1,SOTON/OQ 53718,79.9879,D129,S,1
7759,1,STON/O 83513,30.508,A32,C,0
7760,1,SOTON/OQ 64287,118.6454,B147,S,0
7761,2,PC 33563,26.43,,S,0
7762,1,LINE 90326,20,B120,S,1
7763,3,C.A. 22254,22.5163,,S,0
7764,2,PC 42531,50,,C,1
7765,1,STON/O 11678,78.7813,,S,0
7766,1,W.E.P. 74691,20,D47,C,0
7767,1,C.A. 50121,68.8569,B39,S,0
7768,1,W.E.P. 46022,140.6413,,S,1
7769,2,W.E.P. 70229,16.5201,,S,1
7770,3,LINE 95954,6.4339,,S,0
7771,1,SOTON/OQ 52650,28.439,,C,0
7772,2,STON/O 51238,11.1377,,S,1
7773,1,STON/O 30529,20,E38,S,0
7774,1,LINE 46718,20,D104,S,1
7775,1,STON/O 93204,103.2841,D71,C,0
7776,1,STON/O 29154,25.1018,C133,Q,1
7777,1,STON/O 57087,61.3898,A33,S,1
7778,3,A/ 59681,18.88,,S,0
7779,3,A/ 84735,10.3847,,S,0
7780,2,PC 94057,28.7412,,Q,0
7781,1,LINE 84322,20,,S,0
7782,1,A/ 57260,20,E37,S,1
7783,3,A/ 29438,12.6695,,S,1
7784,1,LINE 53499,69.1642,,S,0
7785,1,W.E.P. 48657,141.6658,,S,1
7786,2,PC 46819,27.0576,,S,0
7787,1,A/ 80631,60.9634,,S,1
7788,1,W.E.P. 93038,53.1259,A133,S,0
7789,1,LINE 69985,147.0265,C150,S,0
7790,1,PC 97383,41.7038,E119,S,1
7791,1,W.E.P. 12432,107.5687,,S,1
7792,1,C.A. 84733,68.5111,B130,S,1
7793,2,A/ 70047,15.1792,,S,0
7794,2,LINE 13919,19.7601,,S,0
7795,2,W.E.P. 89317,20.3308,,S,1
7796,1,W.E.P. 33301,22.5778,A63,S,0
7797,1,W.E.P. 85879,178.5461,C4,C,0
7798,1,SOTON/OQ 47133,182.0401,C44,S,1
7799,3,C.A. 25102,9.2657,,S,0
7800,3,PC 82336,5.2344,,S,0
7801,1,A/ 73730,28.8784,C51,S,0
7802,1,LINE 75780,34.866,E9,Q,1
7803,2,A/ 44866,11.7462,,C,0
7804,2,SOTON/OQ 87351,34.2831,,Q,1
7805,1,C.A. 13550,47.4471,C149,C,1
7806,2,LINE 41947,45.2207,,S,0
7807,3,C.A. 35579,8.2845,,C,0
7808,1,LINE 73270,101.8111,A20,C,1
7809,3,LINE 36858,5,,Q,0
7810,2,LINE 32097,20.8068,,S,0
7811,3,STON/O 70647,20.1683,,S,0
7812,1,C.A. 43057,50.0085,,Q,0
7813,2,LINE 89194,25.6702,,Q,1
7814,1,LINE 77592,20,,Q,1
7815,1,STON/O 48387,250.8717,D66,S,1
7816,2,A/ 34972,10,,S,0
7817,1,STON/O 11304,160.1262,A137,S,1
7818,1,C.A. 52988,137.5424,,S,1
7819,2,W.E.P. 57963,32.3225,,S,0
7820,3,PC 36077,9.8039,,Q,0
7821,1,A/ 13470,140.4336,B36,S,1
7822,2,A/ 96399,10,,S,0
7823,1,LINE 68920,49.8618,D45,S,1
7824,3,PC 22324,13.0602,,C,1
7825,1,C.A. 93322,99.5517,D4,S,0
7826,1,W.E.P. 89059,128.9578,E80,S,0
7827,1,LINE 30055,20,C66,S,0
7828,3,PC 65004,8.9978,,C,0
7829,1,STON/O 78306,73.8157,C110,S,1
7830,3,W.E.P. 76726,11.785,,S,0
7831,1,SOTON/OQ 59042,97.2122,B15,S,1
7832,1,LINE 60556,293.04,C10,S,1
7833,2,C.A. 75292,23.1832,,S,0
7834,1,PC 76703,158.7286,E19,S,0
7835,1,C.A. 28021,144.6239,B42,S,1
7836,3,PC 13641,5,,S,0
7837,1,LINE 33469,35.1704,C91,S,1
7838,3,PC 76504,9.68,,S,0
7839,2,C.A. 29977,37.4494,,S,0
7840,2,SOTON/OQ 32437,10,,C,0
7841,1,SOTON/OQ 82528,124.8027,,S,1
7842,1,LINE 76699,42.5187,D5,C,1
7843,1,W.E.P. 69668,77.0291,A108,C,0
7844,1,C.A. 42237,96.998,C87,S,0
7845,3,PC 23487,23.9031,,C,0
7846,1,W.E.P. 84186,20,,S,0
7847,1,PC 49190,20,,S,1
7848,3,PC 10588,25.5448,,Q,0
7849,1,C.A. 60517,20,,S,0
7850,1,W.E.P. 73938,195.5612,D119,S,0
7851,1,C.A. 96943,20,,S,0
7852,2,PC 56015,27.3142,,S,0
7853,1,LINE 12310,58.002,B116,S,1
7854,3,LINE 98890,24.356,,S,0
7855,1,SOTON/OQ 89324,111.6619,A9,C,0
7856,3,W.E.P. 49508,10.7579,,C,0
7857,2,A/ 85819,11.3223,,S,0
7858,1,LINE 23564,152.5772,E12,Q,1
7859,2,C.A. 29219,10,,S,1
7860,1,PC 27428,128.138,C116,S,1
7861,2,LINE 57131,10,,S,1
7862,1,SOTON/OQ 53978,166.9832,,S,0
7863,3,LINE 58694,10.1462,,S,0
7864,1,W.E.P. 68833,96.1711,,S,0
7865,2,LINE 49115,22.0531,,S,0
7866,1,SOTON/OQ 14271,230.0622,,S,1
7867,2,LINE 50144,12.4632,,S,0
7868,1,SOTON/OQ 35062,290.1816,B49,S,0
7869,3,C.A. 88629,5,,S,1
7870,2,LINE 19425,22.6649,,S,1
7871,3,STON/O 73968,16.8286,,C,1
7872,1,SOTON/OQ 32693,112.966,,Q,1
7873,3,PC 54787,5,,S,1
7874,1,STON/O 69931,113.8751,A20,S,0
7875,1,A/ 80985,20,D104,S,0
7876,1,A/ 91103,192.004,E27,S,1
7877,3,SOTON/OQ 97228,11.1515,,S,1
7878,3,A/ 79717,15.134,,C,0
7879,1,SOTON/OQ 49955,155.1093,C134,S,1
7880,1,PC 25282,51.2466,,S,1
7881,1,A/ 94919,130.8536,C100,C,0
7882,1,STON/O 44661,213.735,,S,1
7883,3,PC 71308,5,,S,0
7884,1,W.E.P. 62683,172.2008,,Q,1
7885,2,PC 52088,10,,S,1
7886,1,W.E.P. 90409,48.0277,,Q,0
7887,1,A/ 50966,58.3486,,C,1
7888,1,W.E.P. 71656,99.398,E98,C,1
7889,1,STON/O 54058,175.9954,B52,S,0
7890,1,A/ 53100,72.9312,E42,S,0
7891,1,STON/O 73585,20,A142,S,1
7892,1,SOTON/OQ 26721,80.3594,,S,0
7893,2,W.E.P. 91099,25.2369,,S,0
7894,3,SOTON/OQ 89337,17.8308,,Q,0
7895,1,PC 33640,129.2967,A71,C,0
7896,1,C.A. 52531,138.8046,D13,C,1
7897,1,PC 92199,20,,C,1
